INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
14,2022-07-11 12:08:43.380986,2022-07-11 16:13:46,Penguins at a Japanese aquarium are being fed cheaper fish - and they aren't happy,"An aquarium employee waves a mackerel near a penguin -- but there's no reaction. When she moves the fish closer to its beak, the penguin turns away haughtily. An otter sniffs the fish, then runs away."
15,2022-07-11 12:08:43.380986,2022-07-11 16:04:38,What's next for Sri Lanka as angry protesters occupy their leaders' luxury houses?,Angry protesters who stormed the official residences of Sri Lanka's President and Prime Minister have succeeded in forcing their leaders' resignations as the country lurches further into crisis.
16,2022-07-11 12:08:43.380986,2022-07-11 16:01:04,A pregnant woman got a ticket for driving in the HOV lane in Texas. She says her fetus was her passenger,"The officer noted that there did not seem to be anyone else in the car, but Brandy Bottone had a retort -- she was 34 weeks pregnant."
17,2022-07-11 12:08:43.380986,2022-07-11 15:50:23,Here's a look at who might replace Boris Johnson as UK Prime Minister,Rivals of Britain's Prime Minister Boris Johnson have been plotting to replace him as scandals have mounted. Here are some of the possible contenders in a Conservative Party leadership contest.
18,2022-07-11 12:08:43.380986,2022-07-11 15:49:56,The euro and the dollar are a penny away from parity for the first time in 20 years,"For the first time in 20 years, the exchange rate between the euro and the US dollar is nearly the same -- the two currencies are less than one cent away from parity."
19,2022-07-11 12:08:43.380986,2022-07-11 15:43:57,Opinion: The US can still avoid a recession. Here's how,"Soft landings are rarer than recessions and are far more difficult to navigate. But even though the US economic expansion's path is narrowing, the road ahead isn't blocked just yet."
20,2022-07-11 11:08:42.844489,2022-07-11 15:35:38,BTS member V is a fan of Lizzo and the feeling seems mutual,Lizzo has some famous fans.
21,2022-07-11 11:08:42.844489,2022-07-11 15:30:38,Don't believe these 8 common credit score myths,"You probably already know that you need a good credit score to get the best interest rates on a mortgage or auto loan, which can make a big difference to your budget over time."
22,2022-07-11 11:08:42.844489,2022-07-11 15:26:54,Miles Teller says he's down to do another 'Top Gun' movie if Tom Cruise is,Miles Teller has a need for more speed!
23,2022-07-11 11:08:42.844489,2022-07-11 15:05:31,"Russian strike on residential building kills 29 in eastern Ukraine, officials say","At least 29 people have been confirmed dead after a Russian strike hit an apartment block in the Donetsk region of eastern Ukraine over the weekend, Ukrainian officials said Monday."
24,2022-07-11 11:08:42.844489,2022-07-11 15:04:03,Italian tourist town imposes fines for bare chests,"The mayor of an Italian tourist town has moved to impose fines on under-dressed people citing concerns over ""quality of life."""
25,2022-07-11 10:08:42.210996,2022-07-11 15:01:54,Scientists are searching for solutions after studies show pulse oximeters don't work as well for people of color,"Often when Dr. Thomas Valley sees a new patient in the intensive care unit at Michigan Medicine in Ann Arbor, he clamps a pulse oximeter on their finger -- one of the many devices he uses to gauge their health and what course of care they might require, whether they are a child having seizures, a teenage car accident victim or an older person with Covid-19."
26,2022-07-11 10:08:42.210996,2022-07-11 14:55:53,A sprinkler system has been installed in the forest and a cabin wrapped in foil as wildfire threatens Yosemite's beloved sequoias,"Fire crews are working to steer a growing wildfire away from Yosemite National Park's legendary giant sequoias, taking protective measures like installing a sprinkler system to dampen the ground around one of the park's most famous trees."
27,2022-07-11 10:08:42.210996,2022-07-11 14:46:36,This is what doomed Elon Musk's Twitter deal,"When Elon Musk announced his intention to buy Twitter almost 90 days ago, the world — and financial markets — looked different."
28,2022-07-11 10:08:42.210996,2022-07-11 14:25:58,How to get free fries at McDonald's and Wendy's this week,McDonald's and Wendy's are both giving away free fries this week.
29,2022-07-11 10:08:42.210996,2022-07-11 14:19:23,June's strawberry moon will light up the sky this week,"June's full moon, the strawberry moon, will illuminate the sky this week. It gets its name from indigenous peoples and is a reminder of the short period of time when strawberries are ripe and ready to be gathered."
