INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
10,2025-04-17 16:02:19.875782,2025-04-17 18:24:40,E.C.B. Cuts Rates Amid Uncertainty Over Trump’s Tariffs,Policymakers lowered rates a quarter point and said that the region’s growth outlook had “deteriorated” because of rising trade tensions.
11,2025-04-17 16:02:19.875782,2025-04-17 19:00:16,Why Does Harvard Have Tax-Exempt Status and Can the IRS Revoke It? What to Know.,"The university, like many colleges and charities, is exempt from property and federal income taxes, saving it billions of dollars. President Trump has questioned whether it should enjoy that status."
12,2025-04-17 16:02:19.875782,2025-04-17 18:44:23,Trump Says Fed Chair Jerome Powell’s ‘Termination Cannot Come Fast Enough’,"Jerome Powell has said that the Federal Reserve can be patient as the effects of tariffs become more clear. President Trump, pushing for interest rate cuts, said, “Powell’s termination cannot come fast enough!”"
13,2025-04-17 16:02:19.875782,2025-04-17 11:11:11,Powell Faces Pressure From the Markets and Trump Over Rates,The Fed chair signaled the central bank will stand pat on borrowing costs despite President Trump’s trade fight. Investors and the president aren’t happy.
14,2025-04-17 16:02:19.875782,2025-04-17 18:21:01,Nvidia C.E.O. Meets With Chinese Trade Officials in Beijing,"The day before the visit by Jensen Huang, lawmakers in Washington said they were investigating whether the chipmaker’s sales in China violated U.S. rules."
15,2025-04-17 16:02:19.875782,2025-04-17 19:28:30,Daily Pill May Work as Well as Ozempic for Weight Loss and Blood Sugar,Eli Lilly said clinical results of its GLP-1 in pill form showed safety and efficacy data similar to blockbuster injectable drugs.
16,2025-04-17 16:02:19.875782,2025-04-17 16:45:25,A Cheapskate in London: Travel on a Budget,"Our Frugal Travel columnist took a budget-stretching, four-day trip to one of the world’s most expensive cities. Would chasing bargains lessen, or enhance, her experience?"
17,2025-04-17 16:02:19.875782,2025-04-17 03:02:00,I.R.S. Is Said to Be Considering Whether to Revoke Harvard’s Tax-Exempt Status,The move would be a major escalation of the Trump administration’s attempts to choke off federal money and support for the leading research university.
18,2025-04-17 16:02:19.875782,2025-04-16 21:30:06,Finding 314 Things the Government Might Know About You,Two reporters spent over a month compiling and analyzing information about the reams of data the U.S. government collects about Americans.
19,2025-04-17 16:02:19.875782,2025-04-17 02:25:27,"Trump Joins Japan Trade Talks, Says ‘Big Progress’ Made","For his first face-to-face talks on tariffs, the president chose Japan, a U.S. ally that decades ago stirred his anger over the unequal balance of trade and his penchant for tariffs."
20,2025-04-16 16:02:19.233567,2025-04-16 16:39:21,Court Scraps $8 Limit on Credit Card Late Fees,The Consumer Financial Protection Bureau switched sides and backed a federal lawsuit by banks and business groups seeking to eliminate a fee cap the bureau set last year.
21,2025-04-16 16:02:19.233567,2025-04-16 15:13:23,Trump’s 10% Tariff May Be Less Onerous but Still Raises Prices and Threatens Trade,"The blanket tariffs, once considered extreme, still threaten to harm world trade and make everything more expensive for businesses and consumers."
22,2025-04-16 16:02:19.233567,2025-04-16 16:15:51,How China Took Over the World’s Rare Earths Industry,China seized mines and built factories. Japan took note and invested in Australia. But the United States did little despite concerns about control of supplies.
23,2025-04-16 16:02:19.233567,2025-04-16 18:09:45,Shein and Temu Will be Hit by Trump’s China Tariffs. Americans Are Worried.,"The Trump administration’s plan to add steep fees to packages from China will deal a blow to Temu, Shein and some TikTok Shop sellers, worrying American consumers."
24,2025-04-16 16:02:19.233567,2025-04-16 04:00:05,Taiwan’s Chip Companies Are Caught in the U.S.-China Tariff War,President Trump has threatened tariffs on Taiwan and the chip industry. China has signaled it will not let the trade war keep it from the technology it needs.
25,2025-04-16 16:02:19.233567,2025-04-16 03:16:14,China Girds for Economic Stress of Trump’s Tariffs,"The economy grew steadily from January through March, but U.S. tariffs pose a risk for China in the coming weeks and months."
26,2025-04-16 16:02:19.233567,2025-04-16 16:30:06,"In ‘Your Friends & Neighbors,’ the Watches Steal the Show","“Your Friends & Neighbors” strives to comment on the vacuousness of wealth while simultaneously glorifying the spoils of being really, really rich."
27,2025-04-16 16:02:19.233567,2025-04-16 14:43:02,Patients Cut Off From Cheaper Obesity Drugs as FDA Halts Sales of Copycats,"U.S. regulators are trying to shut down the industry for compounded weight-loss drugs, which could result in higher costs or suspend treatment for patients."
28,2025-04-16 16:02:19.233567,2025-04-16 18:19:35,Unions Form Pro Bono Legal Network for Federal Workers Targeted by Trump,Organized labor has taken a leading role in challenging the Trump administration’s downsizing agenda in court. A new service will offer more individualized representation.
29,2025-04-16 16:02:19.233567,2025-04-16 15:21:17,Nvidia and Other Chip Giants Are Caught in Trade War Crossfire,"Nvidia and others are the latest casualties of escalating tensions between Washington and Beijing, as analysts press business leaders about the tariffs fallout."
30,2025-04-16 16:02:19.233567,2025-04-16 09:04:43,Tariff Confusion and Recession Fears Leave Advertisers ‘Paralyzed’,"Hundreds of billions of marketing dollars are in flux as companies struggle to plan. For some sectors, the timing “couldn’t be worse.”"
31,2025-04-16 16:02:19.233567,2025-04-16 07:00:11,A Reporter on Steak Fries: Tasty Spud or Dud?,A culinary mystery and a change in perspective on the classic dish.
32,2025-04-16 16:02:19.233567,2025-04-16 20:02:51,Stocks Fall on Jerome Powell’s Concern About Tariffs and Tech’s Pullback,Semiconductor stocks fell after the Trump administration blocked companies from selling certain chips to China without a license.
33,2025-04-16 16:02:19.233567,2025-04-16 03:46:24,"Hong Kong Suspends Packages to the U.S., Wading Into the Trump Trade War",The move comes before President Trump’s planned imposition of new tariffs on small packages sent to the United States from Hong Kong and China.
34,2025-04-16 16:02:19.233567,2025-04-16 13:12:47,White House Ends a Regular Reporting Slot for Independent Newswires,"The move, which affects The Associated Press, Bloomberg News and Reuters, is another effort by the Trump administration to exert more control over the press corps that covers it."
35,2025-04-16 16:02:19.233567,2025-04-16 15:13:36,Trump Seeks to Lower Drug Prices Through Medicare and Some Imports,President Trump directed his administration to help states import drugs from Canada. But a proposal to alter a Medicare program to reduce costs could wind up raising prices.
36,2025-04-16 16:02:19.233567,2025-04-16 14:30:18,‘Human Made’: Artists Push Back on A.I. Dolls and Action Figures,"Amid the rush to take part in a recent trend, some artists, concerned about the use of ChatGPT, are hand-drawing their own versions."
37,2025-04-16 16:02:19.233567,2025-04-15 19:43:10,Sarah Palin’s Libel Trial Against The New York Times Begins,"In opening statements, lawyers for Sarah Palin and The Times each presented arguments on whether the editorial board had published a statement knowing it was false."
38,2025-04-16 16:02:19.227933,2025-04-15 18:33:50,American Airlines Will Offer Free Wi-Fi on Most Flights Next Year,"Starting in January, members of the airline’s AAdvantage loyalty program will have free access to wireless internet on 90 percent of its fleet, the company said."
39,2025-04-16 16:02:19.227933,2025-04-17 16:27:21,Some Online Scam Victims Can Now Seek Tax Relief on Firmer Ground,The Internal Revenue Service issued a memo last month that said victims of certain impersonation and investment schemes might be eligible for a tax break.
40,2025-04-16 16:02:19.227933,2025-04-15 22:24:33,Why Antitrust Breakups of Google and Meta Could Be Difficult,"For the first time since the late 1990s Microsoft case, federal trials are weighing antitrust breakups, a tactic that harks back to Standard Oil."
41,2025-04-16 16:02:19.227933,2025-04-17 18:15:47,"Marvin Levy, Oscar-Winning Publicist to Spielberg, Dies at 96","For 42 years, Mr. Levy strategized behind the scenes to promote Steven Spielberg’s movies and ensure that the director was seen as Hollywood’s de facto head of state."
42,2025-04-16 16:02:19.227933,2025-04-16 13:17:17,Trump’s Tariff Threat for Drug imports Poses Big Political Risks,"Levies on Americans’ daily prescriptions and other medicines could raise costs, spur rationing and lead to shortages of critical drugs."
43,2025-04-16 16:02:19.227933,2025-04-16 16:58:55,S&P 500 and Nasdaq Stocks Post Modest Gains Amid Trump Tariff Uncertainty,"The Trump administration’s chaotic tariff rollout continues to spur volatility in the markets, but major U.S. stock indexes held a degree of calm relative to recent swings."
44,2025-04-16 16:02:19.227933,2025-04-15 13:20:45,Trump’s Give-and-Take Tariff Strategy,"The president has watered down some of his trade demands, but that’s created confusion in the markets and has forced his administration to adapt its messaging."
45,2025-04-16 16:02:19.227933,2025-04-17 02:34:54,Trump and DOGE Are Planning Deregulation at a Massive Scale,"The White House will soon move to rapidly repeal or freeze rules that affect health, food, workplace safety, transportation and more."
46,2025-04-16 16:02:19.227933,2025-04-15 12:30:24,A Scientist Is Paid to Study Maple Syrup. He’s Also Paid to Promote It.,"Funded by the maple industry, a researcher has exaggerated his findings to suggest that syrup could help prevent serious diseases."
47,2025-04-16 16:02:19.227933,2025-04-15 04:00:12,Trump’s Trade War With China Could Be Good for India. But Is It Ready?,"While India dreams of becoming a new factory to the world, its manufacturers are struggling to find skilled workers, secure components and overcome red tape."
48,2025-04-16 16:02:19.227933,2025-04-15 00:21:10,Trump’s Dilemma: A Trade War That Threatens Every Other Negotiation With China,"President Trump is staking everything on winning by imposing tariffs on China. But the fight threatens to choke off negotiations about other issues like Taiwan, fentanyl, TikTok and more."
49,2025-04-16 16:02:19.227933,2025-04-14 22:45:45,China’s Halt of Critical Minerals Poses Risk for U.S. Military Programs,"The Pentagon and defense contractors are heavily reliant on magnets and rare earth minerals mined or processed in China, which has suspended exports of the materials in an escalating trade war."
50,2025-04-16 16:02:19.227933,2025-04-14 23:13:50,White House to Ask Congress to Rescind $1.1 Billion From NPR and PBS,"Trump administration officials want legislators to rescind $1.1 billion for the Corporation for Public Broadcasting, which provides some support for public media."
51,2025-04-16 16:02:19.227933,2025-04-16 02:26:16,US Dollar Keeps Falling as Trump’s Tariffs Rattle Investors,President Trump’s tariff blitz has rattled investors and shaken their faith in one of the most reliable and ubiquitous assets in the world economy.
52,2025-04-16 16:02:19.227933,2025-04-15 02:41:52,"Marjorie Taylor Greene Bought Market Dip Before Trump Paused Tariffs, Profiting From the Rally",The Georgia congresswoman purchased at least tens of thousands of dollars in stock the day before and the day of President Trump’s pause of a sweeping set of tariffs that sent the market soaring.
53,2025-04-16 16:02:19.227933,2025-04-14 17:14:23,Mark Zuckerberg Is Back in the Hot Seat in a Crucial Trial,"Mark Zuckerberg has appeared before Congress more times than any other tech leader. He will testify again soon — as a witness in a federal antitrust trial. Cecilia Kang, a technology reporter for The New York Times, recalls some of Zuckerberg’s past congressional hearings and explains why the stakes are even higher this time."
54,2025-04-16 16:02:19.227933,2025-04-15 01:41:12,Goldman Sachs Avoids Mentioning the Word ‘Tariffs’ Amid Trump Trade Policy Uncertainty,"Wall Street’s top firms have been reluctant to criticize President Trump’s trade policy, but Goldman took it to a new level on Monday."
55,2025-04-16 16:02:19.227933,2025-04-14 19:41:41,The Colorful Cult of Le Creuset,"The weighty cookware, which just turned 100, has inspired generations of home chefs and fans who feverishly hunt for their favorite shapes and shades."
56,2025-04-16 16:02:19.227933,2025-04-14 23:03:07,Trump Moves to Put New Tariffs on Computer Chips and Drugs,"Citing a national security statute, the administration has begun a process to investigate the impact of imported semiconductors and pharmaceuticals."
57,2025-04-16 16:02:19.227933,2025-04-14 22:29:05,Lego Black Market Fetches Big Prices and Fuels Brazen Thefts,Some Lego sets have skyrocketed in value but behind the eye-popping price tags is a dark side: an underground market that fuels brazen thefts.
