INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
30,2023-01-29 10:47:55.256047,2023-01-25 16:52:00,"Phrase ‘Footloose And Fancy Free’ Makes Sudden, Confusing Return To Woman’s Vocabulary During First Date",
31,2023-01-29 10:47:55.256047,2023-01-25 12:00:00,Obituary Clearly Just Copied From Wikipedia Article On Genghis Khan,
32,2023-01-29 10:47:55.256047,2023-01-25 11:45:00,Tucker Carlson Slams Woke Replacement Of Manly News Anchors With Shrieking Identity-Obsessed Losers,
33,2023-01-29 10:47:55.256047,2023-01-25 11:30:00,Children Gather At Edge Of Playground To Watch As Self-Driving Tesla Repeatedly Rams Into Fence,
34,2023-01-29 10:47:55.256047,2023-01-25 11:15:00,Pizza Hut Sets New Guinness World Record For Largest Pizza,
35,2023-01-29 10:47:55.256047,2023-01-25 11:00:00,Everything Jair Bolsonaro Has Done While In Exile In Orlando,
36,2023-01-29 10:47:55.256047,2023-01-24 21:00:00,Biden Claps In Amazement After FBI Agent Pulls Classified Document From Behind His Ear,
37,2023-01-29 10:47:55.256047,2023-01-24 20:10:00,Biologists Torture Amoeba For Information On Where Life Came From,
38,2023-01-29 10:47:55.256047,2023-01-24 18:43:00,Astronaut Buzz Aldrin Marries Longtime Hallucination Of Sexy Space Babe,
39,2023-01-29 10:47:55.256047,2023-01-24 18:10:00,School Resource Officer Has Personalized Chokeslam For Every Student,
40,2023-01-29 10:47:55.256047,2023-01-24 17:32:00,"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens",
41,2023-01-29 10:47:55.256047,2023-01-24 17:20:00,"Report: Minority Of Murders Committed By Someone Victim Didn’t Know, But Could Have If They Had Gone Out And Socialized More",
42,2023-01-29 10:47:55.256047,2023-01-24 16:37:55,Americans Explain Why They Prefer Gas Over Electric Cars,
43,2023-01-29 10:47:55.256047,2023-01-24 16:25:00,"‘I Love That It Has Pockets,’ Says Woman Showing Off New Boyfriend",
44,2023-01-29 10:47:55.256047,2023-01-24 13:42:00,Harrangue Up Your Purchases,
45,2023-01-29 10:47:55.256047,2023-01-24 11:30:00,"Sailor Survives 24 Days At Sea Eating Only Ketchup, Seasonings",
46,2023-01-29 10:47:55.256047,2023-01-24 11:15:00,Wealthy Family Sent Little Life Update On Senator They’re Sponsoring,
47,2023-01-29 10:47:55.256047,2023-01-24 11:00:00,Conservatives Defend Their Right To Have Gas Stoves,
48,2023-01-29 10:47:55.256047,2023-01-23 21:23:00,Florida Bans African American Studies Course,
49,2023-01-29 10:47:55.256047,2023-01-23 17:55:00,"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens",
50,2023-01-29 10:47:55.256047,2023-01-23 17:52:38,Tech Fact: Did You Know?,
