INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
24,2024-01-19 08:15:22.293501,2024-01-19 10:45:15,"If You’re Feeling Brutalized By Winter Air, Try These Reviewer-Approved Humidifiers From Amazon","Tired of waking up with a sore throat, dry eyes and parched skin? Then look no further."
25,2024-01-19 08:15:22.293501,2024-01-19 10:45:15,Check Out These 22 Things If You’re Jealous Of Everyone’s TikTok Skin Care Routines,These kids are out here with 5+ step routines.
26,2024-01-19 08:15:22.293501,2024-01-19 16:19:29,This Cult-Favorite Moisturizer Delivers ‘Amazing’ Results — And It’s On Sale Right Now,"The potent, reviewer-beloved product might not be on your radar yet."
27,2024-01-19 08:15:22.293501,2024-01-19 11:38:48,"Jen Psaki Says Trump’s ‘Creepy’, ‘Gross’ Attitude To Women Points To 1 Thing","“That is not the action of a stable person,"" said the former Biden White House press secretary."
28,2024-01-19 08:15:22.293501,2024-01-19 15:04:20,Jacob Elordi Gets Mega Gross With His Own Bathwater Candle,The “Saltburn” star took a whiff of the candle inspired by the movie’s creepiest scene.
29,2024-01-19 06:29:58.971848,2024-01-18 23:26:02,Emma Stone Reacts To Backlash Over Controversial Sex Scenes In ‘Poor Things’,"The Oscar winner's comments come after the comedy fantasy film's risqué visuals, including a masturbation scene, sparked concerns."
30,2024-01-19 06:29:58.971848,2024-01-19 13:55:01,‘Holy S**t!’: Impressionist Goes Meta On Trump And Absolutely Nails It,"Matt Friend impersonated the former president “s**tting on other Trump impressions” by Stephen Colbert, Jimmy Fallon and Alec Baldwin."
31,2024-01-19 04:44:35.598820,2024-01-19 15:36:51,The Funniest Tweets From Women This Week,"""It's amazing how much I accomplish around the house under the threat of someone coming over"""
32,2024-01-19 04:44:35.598820,2024-01-19 04:36:40,‘Dude Is Terrified’: Trump Mocked For Bizarre ‘Closing Message’ To N.H. Voters,The former president goes off-track in a Fox News interview.
33,2024-01-19 02:59:12.215969,2024-01-18 22:52:56,"Trader Joe’s Illegally Closed New York Store To Stop Union Organizing, Feds Say",Workers had told HuffPost they believed the closure was meant to chill their union campaign.
34,2024-01-19 01:13:48.783422,2024-01-19 07:46:15,‘Just Stupid’: Charles Barkley Can’t Help But Laugh At Nikki Haley’s Racism Claim,"The NBA great said the GOP presidential candidate would be ""100% correct"" before listing off several things she forgot to bring up."
35,2024-01-18 19:57:38.418639,2024-01-19 02:35:42,"NFL Star Gushes Over Wife After Taylor Swift, Simone Biles Rock Her Custom Jackets",The designs have the stamp approval of a lot of A-listers – and it’s easy to see why.
36,2024-01-18 19:57:38.418639,2024-01-19 06:57:52,Jimmy Kimmel Has His Own Theory About Trump’s Icky Red Hand,The late-night host takes a closer look at the conspiracy theories about the strange marks on the former president's hand.
37,2024-01-18 19:57:38.418639,2024-01-18 22:43:15,This Show Hasn’t Gotten Enough Praise — And It’s Back For Its Final Season,The groundbreaking Max comedy series sticks the landing as it wraps up.
38,2024-01-18 19:57:38.418639,2024-01-19 00:03:29,Kendra Wilkinson Says She Was Hospitalized Due To Trauma From Her Playboy Days,"“Playboy really messed my whole life up,” said Hugh Hefner’s former girlfriend — who is currently getting help for depression."
39,2024-01-18 19:57:38.418639,2024-01-18 22:21:57,Republicans Divided On Whether Trump Can Be Prosecuted For Crimes,"“What if the ex-president commits murder — then he can’t be charged?"" Sen. Josh Hawley (R-Mo.) asked of Trump's immunity claims. ""That seems weird, right?"""
40,2024-01-18 18:12:15.022149,2024-01-18 15:07:50,Trump Pushes For ‘Total Immunity’ — Including For Events That ‘Cross The Line’,The criminally charged ex-president who incited the Jan. 6 insurrection says that “sometimes you just have to live with ‘great but slightly imperfect.’”
41,2024-01-18 18:12:15.022149,2024-01-18 22:26:59,Republicans Start The Year By Trying To Restrict Abortion — Again,Both bills are full of anti-choice rhetoric and misinformation that Republicans have used time and time again to quietly roll back the rights of pregnant people.
42,2024-01-18 18:12:15.022149,2024-01-18 22:27:13,Trump Isn’t The Only Republican To Face Being Kicked Off The Ballot,"Cases against Marjorie Taylor Greene, Madison Cawthorn and others set the stage for a historic Supreme Court battle next month."
