INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
19,2021-08-04 23:00:05.148656,2021-08-04 09:13:48,"Germany’s Commerzbank reports second-quarter loss as restructuring, write-off charges bite",Commerzbank on Wednesday reported a net second-quarter loss due to restructuring costs and an exceptional write-off to an outsourcing project.
20,2021-08-04 23:00:05.148656,2021-08-03 23:34:11,"A 'roaring era' for concerts and live events is coming, says Live Nation CEO","Live Nation's Ticketmaster just had one of its best months ever in North America, a sign that audiences are ready to venture outside the home."
21,2021-08-04 23:00:05.148656,2021-08-04 13:55:34,"Synthetic biology company Zymergen plunges 68% after saying product revenue will be 'immaterial' in 2022, removing CEO","Three months after its IPO, Zymergen is warning investors that revenue is much further out than expected."
22,2021-08-04 23:00:05.148656,2021-08-03 21:36:35,Lyft revenue grows 125% from last year,The company also beat analyst expectations when it came to active riders.
23,2021-08-04 23:00:05.148656,2021-08-03 14:28:52,Nikola lowers revenue and delivery expectations for 2021,Nikola's quarterly report comes five days after a federal grand jury charged founder Trevor Milton with three counts of criminal fraud.
24,2021-08-04 23:00:05.148656,2021-08-03 15:25:53,SolarEdge shares surge after quarterly earnings top estimates,The residential solar power company’s shares gained on Tuesday morning following strong quarterly results.
25,2021-08-04 23:00:05.148656,2021-08-03 13:58:32,"Under Armour shares rise as earnings top estimates, retailer hikes outlook","Under Armour said 2021 revenue will rise at a low-20s percentage, compared with a previous outlook of a high-teen percentage increase."
26,2021-08-04 23:00:05.148656,2021-08-03 08:30:52,Oil giant BP ups dividend and confirms share buybacks as it posts better-than-expected quarterly profit,"Oil and gas giant BP beat second-quarter earnings expectations on Tuesday, while expanding its dividend and share buyback program."
27,2021-08-04 23:00:05.148656,2021-08-03 12:11:19,France's Societe Generale beats profit forecast in second quarter as retail banking returns,Societe Generale has beaten expectations in the second quarter due to a bounce back in retail banking and fewer loan defaults.
28,2021-08-04 23:00:05.148656,2021-08-02 05:04:16,HSBC’s reported pre-tax profit more than doubles to $10.8 billion in first half of 2021,HSBC shares in Hong Kong jumped more than 3% following earnings release.
29,2021-08-04 23:00:05.148656,2021-07-30 14:00:28,Burger King parent earnings top estimates as domestic digital sales grow nearly 60%,Restaurant Brands International topped Wall Street's estimates for its second-quarter earnings and revenue.
